id,building_id,site_id,primary_use,square_feet,year_built,floor_count,meter,time_stamp,meter_reading,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed
11841038,106,1,Education,5374,,4.0,3,2016-03-08 16:00:00,18.0,8.0,,2.9,,1012.9,230.0,7.2
9685645,112,1,Education,32206,,6.0,3,2016-12-18 15:00:00,0.0,7.4,,6.6,,1034.8,290.0,1.5
18258932,109,1,Education,56995,1953.0,6.0,0,2016-10-26 02:00:00,196.3,11.1,,11.1,,1026.7,220.0,2.1
2752405,110,1,Education,27814,2006.0,8.0,0,2016-04-14 12:00:00,296.1,15.3,,6.2,,1010.1,140.0,3.1
13371056,114,1,Education,139683,1958.0,13.0,3,2016-05-04 07:00:00,200.0,9.4,0.0,4.5,,1027.7,170.0,1.0
11975588,106,1,Education,5374,,4.0,3,2016-03-13 21:00:00,0.0,4.6,0.0,1.5,,1035.3,60.0,3.6
6036594,115,1,Education,129716,1968.0,6.0,0,2016-08-09 23:00:00,474.2,12.6,0.0,6.4,,1025.3,310.0,2.6
13609710,105,1,Education,50623,,5.0,0,2016-05-12 20:00:00,77.8,18.0,0.0,12.8,,1003.4,20.0,5.1
8359769,113,1,Education,100481,1958.0,9.0,0,2016-10-31 23:00:00,344.5,10.4,0.0,9.6,,1025.2,20.0,1.0
6811810,106,1,Education,5374,,4.0,0,2016-09-06 23:00:00,0.7,18.6,,15.9,,1022.6,180.0,3.1
4158218,106,1,Education,5374,,4.0,0,2016-06-03 10:00:00,0.7,10.7,,7.9,,1018.0,20.0,2.6
8287537,125,1,Education,16802,1995.0,6.0,0,2016-10-29 09:00:00,175.5,13.3,,12.3,,1036.1,50.0,1.0
15332634,119,1,Education,91149,2007.0,7.0,0,2016-07-13 14:00:00,602.7,17.1,,7.3,,1018.8,320.0,2.1
17152037,116,1,Education,37265,,5.0,0,2016-09-16 20:00:00,173.3,15.3,,9.4,,1016.6,310.0,4.6
6162173,115,1,Education,129716,1968.0,6.0,0,2016-08-14 16:00:00,444.5,21.7,,8.4,,1025.2,80.0,1.5
13066892,109,1,Education,56995,1953.0,6.0,0,2016-04-23 08:00:00,197.2,6.4,,3.4,,1020.7,10.0,4.1
2190397,117,1,Education,15489,2004.0,4.0,0,2016-03-24 21:00:00,47.4,8.3,,8.1,,1010.9,210.0,6.2
6138631,117,1,Education,15489,2004.0,4.0,0,2016-08-13 19:00:00,62.5,22.1,,10.9,,1022.2,260.0,5.1
11605882,113,1,Education,100481,1958.0,9.0,0,2016-02-28 06:00:00,323.6,2.8,,-1.1,,1018.1,30.0,5.1
10330253,114,1,Education,139683,1958.0,13.0,3,2016-01-11 00:00:00,323.0,5.3,,4.6,,985.6,140.0,2.6
1873940,123,1,Education,61204,1989.0,6.0,0,2016-03-12 05:00:00,141.1,4.2,,4.0,,1029.8,110.0,1.5
1978654,105,1,Education,50623,,5.0,0,2016-03-16 11:00:00,75.1,7.9,,1.8,,1030.1,50.0,5.7
16262592,114,1,Education,139683,1958.0,13.0,0,2016-08-15 23:00:00,681.5,14.9,0.0,10.7,,1022.8,90.0,2.6
480171,116,1,Education,37265,,5.0,0,2016-01-18 19:00:00,156.1,0.6,,-2.5,,1014.8,110.0,2.6
12345306,121,1,Education,150318,1906.0,9.0,3,2016-03-28 14:00:00,458.4,12.2,,1.5,,992.6,250.0,10.8
1768431,112,1,Education,32206,,6.0,3,2016-03-07 22:00:00,190.0,3.5,,-2.3,,1014.4,310.0,1.5
5686041,122,1,Education,83043,1991.0,6.0,0,2016-07-28 02:00:00,248.7,16.7,,11.3,,1015.5,360.0,1.5
12007403,116,1,Education,37265,,5.0,0,2016-03-15 03:00:00,147.0,2.9,0.0,1.5,,1030.8,30.0,2.6
14924268,110,1,Education,27814,2006.0,8.0,0,2016-06-28 22:00:00,309.4,13.3,,12.6,,1007.2,240.0,7.2
3855480,107,1,Education,97532,2005.0,10.0,0,2016-05-23 14:00:00,416.1,18.6,,7.7,,1018.8,320.0,3.1
18553606,120,1,Education,68211,1976.0,7.0,0,2016-11-05 15:00:00,228.1,8.6,,1.7,,1006.5,320.0,4.6
14009095,125,1,Education,16802,1995.0,6.0,0,2016-05-27 04:00:00,140.0,11.3,,9.1,,1016.9,40.0,1.5
12283396,106,1,Education,5374,,4.0,0,2016-03-26 02:00:00,0.7,7.2,,3.4,,1012.3,160.0,4.1
9096082,114,1,Education,139683,1958.0,13.0,0,2016-11-27 06:00:00,747.8,6.1,,5.7,,1023.3,30.0,1.5
12698537,119,1,Education,91149,2007.0,7.0,3,2016-04-10 06:00:00,300.0,2.1,0.0,0.5,,1008.2,90.0,1.5
13181812,114,1,Education,139683,1958.0,13.0,0,2016-04-27 11:00:00,957.4,8.9,,-2.5,,1012.4,340.0,3.1
7624125,121,1,Education,150318,1906.0,9.0,0,2016-10-05 20:00:00,549.5,12.1,,5.9,,1028.9,60.0,4.1
1590397,116,1,Education,37265,,5.0,0,2016-02-29 22:00:00,148.9,5.9,,0.9,,1025.0,210.0,4.6
6554315,109,1,Education,56995,1953.0,6.0,0,2016-08-28 20:00:00,280.3,18.4,,15.2,,1015.3,230.0,4.1
762706,122,1,Education,83043,1991.0,6.0,0,2016-01-29 01:00:00,259.4,9.6,,7.9,,1021.3,220.0,9.3
9819476,112,1,Education,32206,,6.0,0,2016-12-23 09:00:00,77.4,8.2,,7.6,,1028.7,200.0,4.1
532429,117,1,Education,15489,2004.0,4.0,3,2016-01-20 16:00:00,67.9,4.3,0.0,-0.1,,1020.3,90.0,2.1
443959,105,1,Education,50623,,5.0,0,2016-01-17 12:00:00,63.3,3.0,,0.8,,1026.9,130.0,3.1
20073011,107,1,Education,97532,2005.0,10.0,0,2016-12-30 03:00:00,0.0,0.4,9.0,0.4,,1037.0,160.0,1.5
13275769,108,1,Education,81580,1913.0,5.0,0,2016-04-30 20:00:00,266.0,8.9,0.0,0.5,,1025.8,320.0,1.5
19896097,108,1,Education,81580,1913.0,5.0,0,2016-12-23 19:00:00,184.5,11.1,,10.3,,1019.1,210.0,8.8
2195032,107,1,Education,97532,2005.0,10.0,0,2016-03-25 02:00:00,387.2,8.5,,8.5,,1009.4,230.0,3.1
14451552,110,1,Education,27814,2006.0,8.0,0,2016-06-11 23:00:00,342.1,17.5,,14.9,,1010.4,200.0,3.1
14204015,117,1,Education,15489,2004.0,4.0,0,2016-06-03 03:00:00,31.5,9.2,,7.8,,1018.4,10.0,2.6
15379105,126,1,Education,21539,2004.0,5.0,0,2016-07-15 06:00:00,129.6,12.7,0.0,9.9,,1026.7,270.0,2.6
2000190,119,1,Education,91149,2007.0,7.0,3,2016-03-17 08:00:00,312.0,3.3,,2.2,,1031.5,30.0,3.1
11446019,116,1,Education,37265,,5.0,0,2016-02-21 18:00:00,152.9,13.6,,10.7,,1008.6,230.0,7.7
10179943,108,1,Education,81580,1913.0,5.0,0,2016-01-05 08:00:00,175.5,6.7,,6.3,,982.9,160.0,2.6
2239184,126,1,Education,21539,2004.0,5.0,0,2016-03-26 19:00:00,109.4,9.2,,8.1,,998.2,230.0,9.8
780774,122,1,Education,83043,1991.0,6.0,0,2016-01-29 17:00:00,317.9,11.9,,9.3,,1016.0,230.0,8.8
2272352,113,1,Education,100481,1958.0,9.0,3,2016-03-28 02:00:00,86.1,8.1,,7.2,,982.7,180.0,11.8
7452483,113,1,Education,100481,1958.0,9.0,0,2016-09-29 18:00:00,409.5,16.0,,7.4,,1014.4,260.0,6.2
3545241,109,1,Education,56995,1953.0,6.0,3,2016-05-12 15:00:00,100.0,23.7,,9.1,,1001.5,60.0,5.7
4018125,125,1,Education,16802,1995.0,6.0,0,2016-05-29 11:00:00,149.9,13.7,,10.2,,1013.8,10.0,4.6
15966642,121,1,Education,150318,1906.0,9.0,0,2016-08-05 06:00:00,535.0,14.2,0.0,12.9,,1018.2,260.0,3.1
13548170,113,1,Education,100481,1958.0,9.0,0,2016-05-10 15:00:00,444.5,16.4,,16.4,,1005.3,80.0,3.1
11823480,121,1,Education,150318,1906.0,9.0,3,2016-03-08 00:00:00,711.4,1.0,0.0,-3.1,,1015.1,290.0,1.5
9450875,107,1,Education,97532,2005.0,10.0,0,2016-12-10 08:00:00,0.0,12.2,,11.1,,1022.1,230.0,3.6
3379483,111,1,Education,118338,1909.0,7.0,0,2016-05-06 18:00:00,493.8,20.3,0.0,8.0,,1007.7,110.0,3.6
2381918,106,1,Education,5374,,4.0,0,2016-04-01 05:00:00,0.7,1.2,0.0,0.7,,1020.6,120.0,1.5
16285345,123,1,Education,61204,1989.0,6.0,0,2016-08-16 18:00:00,132.3,21.0,0.0,11.3,,1017.0,80.0,4.6
17585855,120,1,Education,68211,1976.0,7.0,0,2016-10-02 05:00:00,186.4,9.6,,8.2,,1012.8,290.0,3.6
1912136,117,1,Education,15489,2004.0,4.0,0,2016-03-13 19:00:00,47.4,6.0,0.0,2.1,,1035.0,70.0,3.6
18612790,112,1,Education,32206,,6.0,3,2016-11-07 18:00:00,90.0,5.2,0.0,1.4,,1014.1,320.0,2.6
9502735,119,1,Education,91149,2007.0,7.0,0,2016-12-12 04:00:00,449.2,2.3,9.0,2.2,,1024.3,70.0,1.0
13083128,119,1,Education,91149,2007.0,7.0,3,2016-04-23 22:00:00,200.0,7.8,,-1.1,,1021.0,280.0,2.1
14340287,117,1,Education,15489,2004.0,4.0,0,2016-06-08 00:00:00,46.0,17.6,,17.6,,1024.0,40.0,2.1
4166531,114,1,Education,139683,1958.0,13.0,3,2016-06-03 17:00:00,255.4,14.1,,9.8,,1016.7,20.0,3.1
14484928,117,1,Education,15489,2004.0,4.0,3,2016-06-13 06:00:00,20.0,15.2,,13.6,,1003.3,270.0,5.1
12277112,126,1,Education,21539,2004.0,5.0,0,2016-03-25 20:00:00,97.6,10.3,0.0,5.0,,1016.0,200.0,4.6
17952043,120,1,Education,68211,1976.0,7.0,0,2016-10-15 04:00:00,189.0,9.2,,7.6,,1004.3,70.0,1.0
13446758,119,1,Education,91149,2007.0,7.0,3,2016-05-07 00:00:00,100.0,14.9,,9.9,,1007.8,60.0,1.5
12321768,116,1,Education,37265,,5.0,0,2016-03-27 16:00:00,148.6,10.8,,3.6,,999.1,210.0,11.8
14579337,119,1,Education,91149,2007.0,7.0,0,2016-06-16 17:00:00,647.0,17.6,,13.7,,1000.5,210.0,2.6
8426721,119,1,Education,91149,2007.0,7.0,3,2016-11-03 08:00:00,254.5,2.9,,2.2,,1023.4,350.0,0.5
18359327,123,1,Education,61204,1989.0,6.0,0,2016-10-29 16:00:00,99.4,14.8,,11.7,,1033.3,120.0,2.1
3091752,125,1,Education,16802,1995.0,6.0,0,2016-04-26 14:00:00,176.4,10.2,,-3.0,,1007.5,330.0,4.1
10721514,121,1,Education,150318,1906.0,9.0,3,2016-01-25 06:00:00,698.9,10.5,0.0,8.8,,1020.7,160.0,4.6
3044563,107,1,Education,97532,2005.0,10.0,0,2016-04-24 22:00:00,327.0,7.5,,5.0,,1018.8,280.0,2.6
7556561,106,1,Education,5374,,4.0,0,2016-10-03 11:00:00,0.7,15.8,0.0,5.7,,1029.6,80.0,2.6
14959798,121,1,Education,150318,1906.0,9.0,3,2016-06-30 04:00:00,400.0,13.4,,13.4,,1008.3,220.0,3.1
195154,121,1,Education,150318,1906.0,9.0,3,2016-01-08 11:00:00,796.8,7.7,,5.5,,999.7,190.0,4.6
9182714,124,1,Education,38319,1900.0,6.0,0,2016-11-30 08:00:00,47.0,-2.9,0.0,-3.9,,1035.9,310.0,1.0
1436882,122,1,Education,83043,1991.0,6.0,0,2016-02-23 18:00:00,319.6,6.8,0.0,-0.5,,1020.0,350.0,1.5
16155835,112,1,Education,32206,,6.0,0,2016-08-12 02:00:00,0.0,15.3,0.0,13.7,,1023.5,260.0,3.6
11558150,106,1,Education,5374,,4.0,0,2016-02-26 09:00:00,0.7,3.2,,-2.9,,1011.6,110.0,3.1
7555462,109,1,Education,56995,1953.0,6.0,3,2016-10-03 10:00:00,0.0,14.1,0.0,8.5,,1029.4,90.0,2.1
17128103,121,1,Education,150318,1906.0,9.0,3,2016-09-15 23:00:00,200.0,18.9,,16.5,,1009.9,190.0,3.6
13290732,110,1,Education,27814,2006.0,8.0,0,2016-05-01 09:00:00,294.0,10.5,,4.0,,1028.9,220.0,3.1
1576470,126,1,Education,21539,2004.0,5.0,0,2016-02-29 07:00:00,87.6,0.6,,-0.5,,1027.5,30.0,1.5
3217536,118,1,Education,138316,1960.0,8.0,0,2016-05-01 01:00:00,282.2,3.6,0.0,2.1,,1027.7,130.0,1.0
15283395,114,1,Education,139683,1958.0,13.0,0,2016-07-11 20:00:00,872.5,17.6,,15.0,,1010.2,220.0,5.1
12679809,123,1,Education,61204,1989.0,6.0,0,2016-04-09 14:00:00,119.5,10.0,,4.2,,1001.7,220.0,4.1
18213039,109,1,Education,56995,1953.0,6.0,3,2016-10-24 10:00:00,100.0,11.8,,7.5,,1012.2,60.0,3.6
18541952,121,1,Education,150318,1906.0,9.0,3,2016-11-05 05:00:00,700.0,3.6,,3.3,,1004.5,280.0,2.6
6482772,121,1,Education,150318,1906.0,9.0,3,2016-08-26 07:00:00,300.0,19.2,,16.4,,1016.9,300.0,1.5
10849203,106,1,Education,5374,,4.0,3,2016-01-29 20:00:00,1.3,11.5,,9.9,,1014.8,220.0,8.8
73064,106,1,Education,5374,,4.0,3,2016-01-03 18:00:00,10.0,8.2,,7.6,,984.2,210.0,4.6
16600523,125,1,Education,16802,1995.0,6.0,0,2016-08-28 06:00:00,167.7,17.1,,14.5,,1012.0,220.0,3.1
1732484,113,1,Education,100481,1958.0,9.0,3,2016-03-06 13:00:00,50.0,6.2,,1.1,,1005.8,320.0,3.1
12842135,105,1,Education,50623,,5.0,0,2016-04-15 08:00:00,75.1,10.3,,9.2,,1002.0,310.0,1.0
20040255,112,1,Education,32206,,6.0,3,2016-12-28 23:00:00,0.0,1.3,0.0,0.8,,1040.1,50.0,2.1
6033331,113,1,Education,100481,1958.0,9.0,3,2016-08-09 20:00:00,31.9,16.7,,5.8,,1024.7,310.0,3.1
15104572,110,1,Education,27814,2006.0,8.0,0,2016-07-05 10:00:00,352.9,18.0,,10.1,,1017.6,300.0,5.7
19874789,113,1,Education,100481,1958.0,9.0,3,2016-12-23 01:00:00,26.0,4.5,,4.2,,1031.6,210.0,2.1
18928110,117,1,Education,15489,2004.0,4.0,3,2016-11-19 01:00:00,59.8,2.5,,1.2,,1000.0,250.0,1.0
18172647,109,1,Education,56995,1953.0,6.0,0,2016-10-23 00:00:00,214.5,7.2,0.0,6.3,,1014.3,30.0,1.5
17671984,120,1,Education,68211,1976.0,7.0,0,2016-10-05 06:00:00,213.0,11.6,0.0,8.4,,1029.6,90.0,4.1
9880422,108,1,Education,81580,1913.0,5.0,0,2016-12-25 12:00:00,177.0,12.5,,10.2,,1023.5,230.0,7.2
5119054,126,1,Education,21539,2004.0,5.0,0,2016-07-07 20:00:00,170.6,19.1,,13.6,,1017.4,220.0,4.6
12218384,112,1,Education,32206,,6.0,0,2016-03-23 12:00:00,27.8,9.5,,3.3,,1017.7,290.0,1.5
18891508,109,1,Education,56995,1953.0,6.0,0,2016-11-17 17:00:00,323.9,9.1,,5.2,,995.3,250.0,11.8
3870467,122,1,Education,83043,1991.0,6.0,0,2016-05-24 03:00:00,238.7,8.4,0.0,7.4,,1022.5,40.0,2.1
14901126,115,1,Education,129716,1968.0,6.0,0,2016-06-28 02:00:00,434.5,12.8,,9.3,,1018.9,300.0,1.5
8329071,125,1,Education,16802,1995.0,6.0,0,2016-10-30 20:00:00,162.9,11.1,,10.5,,1029.3,40.0,1.5
7347710,122,1,Education,83043,1991.0,6.0,0,2016-09-26 00:00:00,230.6,11.6,0.0,9.2,,1021.9,200.0,2.1
15035097,120,1,Education,68211,1976.0,7.0,0,2016-07-02 21:00:00,137.0,15.3,0.0,6.7,,1016.6,250.0,5.7
16975247,121,1,Education,150318,1906.0,9.0,0,2016-09-10 14:00:00,671.0,18.5,,17.7,,1011.5,190.0,5.7
4941965,120,1,Education,68211,1976.0,7.0,0,2016-07-01 13:00:00,192.3,15.9,,12.1,,1008.6,220.0,6.7
11525303,112,1,Education,32206,,6.0,3,2016-02-25 00:00:00,9.1,0.3,,-3.1,,1016.6,290.0,1.0
11520711,119,1,Education,91149,2007.0,7.0,3,2016-02-24 19:00:00,398.9,4.1,0.0,-3.2,,1016.2,340.0,2.1
12346149,114,1,Education,139683,1958.0,13.0,3,2016-03-28 15:00:00,300.0,11.6,,1.2,,992.8,260.0,7.2
12276235,109,1,Education,56995,1953.0,6.0,0,2016-03-25 19:00:00,231.0,12.0,0.0,2.3,,1015.4,180.0,3.6
10040957,115,1,Education,129716,1968.0,6.0,0,2016-12-31 03:00:00,380.8,3.7,,3.5,,1034.0,240.0,1.0
4520055,105,1,Education,50623,,5.0,0,2016-06-16 09:00:00,93.1,14.1,,13.9,,1000.8,110.0,4.1
3320591,114,1,Education,139683,1958.0,13.0,0,2016-05-04 16:00:00,1132.5,16.6,0.0,3.6,,1024.7,210.0,4.1
4416577,106,1,Education,5374,,4.0,0,2016-06-12 16:00:00,0.7,18.8,,16.8,,1004.9,240.0,4.1
5916779,116,1,Education,37265,,5.0,0,2016-08-05 11:00:00,204.2,22.3,,10.0,,1020.5,270.0,4.1
13177296,112,1,Education,32206,,6.0,3,2016-04-27 07:00:00,280.0,3.9,0.0,0.8,,1012.4,300.0,3.6
5198645,123,1,Education,61204,1989.0,6.0,0,2016-07-10 17:00:00,114.3,21.5,,12.2,,1006.6,210.0,9.8
17747868,110,1,Education,27814,2006.0,8.0,0,2016-10-07 22:00:00,263.8,12.4,,10.0,,1023.6,30.0,1.5
10361239,109,1,Education,56995,1953.0,6.0,0,2016-01-12 03:00:00,207.9,4.2,0.0,3.3,,992.9,260.0,5.1
19737156,112,1,Education,32206,,6.0,3,2016-12-18 04:00:00,0.0,6.4,,6.4,,1038.2,240.0,1.5
12113372,106,1,Education,5374,,4.0,3,2016-03-19 06:00:00,20.0,5.8,,3.4,,1026.2,30.0,3.1
1980779,120,1,Education,68211,1976.0,7.0,0,2016-03-16 13:00:00,142.3,8.8,,1.2,,1029.7,50.0,5.7
5407048,124,1,Education,38319,1900.0,6.0,0,2016-07-18 03:00:00,14.5,16.8,0.0,16.0,,1022.2,290.0,1.5
11614204,111,1,Education,118338,1909.0,7.0,0,2016-02-28 14:00:00,382.7,7.6,,-4.0,,1021.6,50.0,7.7
16056657,114,1,Education,139683,1958.0,13.0,0,2016-08-08 12:00:00,893.8,20.1,,7.1,,1022.2,290.0,5.1
6841278,110,1,Education,27814,2006.0,8.0,0,2016-09-08 00:00:00,350.0,17.6,,13.1,,1011.3,90.0,3.1
9123155,109,1,Education,56995,1953.0,6.0,0,2016-11-28 05:00:00,166.2,6.9,,1.3,,1027.2,30.0,3.1
9378818,126,1,Education,21539,2004.0,5.0,0,2016-12-07 18:00:00,143.2,11.1,,8.8,,1026.2,200.0,3.6
4858525,114,1,Education,139683,1958.0,13.0,3,2016-06-28 13:00:00,100.0,20.3,,8.8,,1013.3,180.0,5.7
18426954,125,1,Education,16802,1995.0,6.0,0,2016-11-01 02:00:00,160.8,7.5,0.0,7.2,,1024.3,0.0,0.0
12600190,120,1,Education,68211,1976.0,7.0,0,2016-04-06 18:00:00,142.3,9.0,,2.2,,1006.6,260.0,8.8
11983180,126,1,Education,21539,2004.0,5.0,0,2016-03-14 05:00:00,99.4,5.3,,2.2,,1033.9,60.0,4.1
10844615,124,1,Education,38319,1900.0,6.0,0,2016-01-29 16:00:00,84.7,11.9,,9.2,,1016.3,230.0,9.8
18615090,115,1,Education,129716,1968.0,6.0,0,2016-11-07 20:00:00,479.5,3.7,,0.9,,1014.5,310.0,2.6
319259,120,1,Education,68211,1976.0,7.0,0,2016-01-12 23:00:00,140.2,5.3,,3.2,,1008.0,290.0,7.2
15598560,121,1,Education,150318,1906.0,9.0,0,2016-07-23 01:00:00,613.5,17.6,,14.7,,1019.8,210.0,1.5
12742064,120,1,Education,68211,1976.0,7.0,0,2016-04-11 19:00:00,142.3,11.6,,10.6,,1006.2,320.0,1.5
6481668,114,1,Education,139683,1958.0,13.0,0,2016-08-26 06:00:00,801.5,18.0,,16.0,,1016.7,330.0,1.0
3942976,110,1,Education,27814,2006.0,8.0,0,2016-05-26 18:00:00,342.1,20.4,0.0,7.1,,1014.6,320.0,1.5
19896100,110,1,Education,27814,2006.0,8.0,0,2016-12-23 19:00:00,180.3,11.1,,10.3,,1019.1,210.0,8.8
8764813,119,1,Education,91149,2007.0,7.0,0,2016-11-15 11:00:00,583.0,14.5,,12.7,,1026.5,280.0,4.1
19909868,113,1,Education,100481,1958.0,9.0,3,2016-12-24 07:00:00,25.9,5.9,,3.3,,1026.2,240.0,5.1
13867165,105,1,Education,50623,,5.0,0,2016-05-22 03:00:00,51.4,11.4,,9.6,,1006.0,260.0,1.5
15383647,125,1,Education,16802,1995.0,6.0,0,2016-07-15 10:00:00,199.5,19.0,,9.6,,1026.6,250.0,4.6
5312504,117,1,Education,15489,2004.0,4.0,0,2016-07-14 18:00:00,82.0,20.5,,7.1,,1025.1,290.0,3.1
7233612,113,1,Education,100481,1958.0,9.0,0,2016-09-21 23:00:00,351.8,15.2,,13.3,,1018.2,130.0,2.1
9404204,124,1,Education,38319,1900.0,6.0,0,2016-12-08 16:00:00,75.1,12.8,,11.4,,1024.5,230.0,6.2
8447818,117,1,Education,15489,2004.0,4.0,0,2016-11-04 02:00:00,38.5,7.5,,5.0,,1014.9,210.0,3.1
9676329,110,1,Education,27814,2006.0,8.0,0,2016-12-18 07:00:00,299.3,6.7,,6.7,,1037.8,260.0,1.5
2806034,118,1,Education,138316,1960.0,8.0,0,2016-04-16 10:00:00,328.6,5.4,,3.2,,1003.9,340.0,3.6
9883907,119,1,Education,91149,2007.0,7.0,3,2016-12-25 15:00:00,200.0,13.5,,10.6,,1022.6,240.0,7.7
13550519,115,1,Education,129716,1968.0,6.0,0,2016-05-10 17:00:00,577.3,16.8,,16.3,,1004.9,80.0,4.1
4706238,118,1,Education,138316,1960.0,8.0,0,2016-06-23 02:00:00,221.6,17.7,,17.7,,1016.6,110.0,1.5
17152040,118,1,Education,138316,1960.0,8.0,0,2016-09-16 20:00:00,244.2,15.3,,9.4,,1016.6,310.0,4.6
3793995,106,1,Education,5374,,4.0,3,2016-05-21 09:00:00,10.0,14.6,,11.9,,1009.8,210.0,7.2
8600472,118,1,Education,138316,1960.0,8.0,0,2016-11-09 12:00:00,583.2,7.6,,5.0,,999.9,300.0,5.7
11283169,110,1,Education,27814,2006.0,8.0,0,2016-02-15 02:00:00,280.4,0.8,,-1.4,,1014.9,340.0,3.1
1780244,107,1,Education,97532,2005.0,10.0,0,2016-03-08 10:00:00,473.0,2.9,,-2.1,,1016.2,220.0,2.6
14397280,118,1,Education,138316,1960.0,8.0,0,2016-06-10 00:00:00,239.4,15.4,,13.7,,1017.7,140.0,2.1
12185450,124,1,Education,38319,1900.0,6.0,0,2016-03-22 02:00:00,21.3,3.3,0.0,1.6,,1020.2,300.0,1.0
14648588,123,1,Education,61204,1989.0,6.0,0,2016-06-19 04:00:00,106.4,11.8,0.0,11.6,,1023.9,230.0,2.6
7219784,108,1,Education,81580,1913.0,5.0,0,2016-09-21 11:00:00,295.5,21.0,,13.6,,1017.9,180.0,3.6
6032342,125,1,Education,16802,1995.0,6.0,0,2016-08-09 19:00:00,142.4,17.6,,6.2,,1024.4,330.0,4.6
6007486,117,1,Education,15489,2004.0,4.0,0,2016-08-08 20:00:00,58.1,17.9,,6.7,,1022.8,330.0,3.1
2858987,116,1,Education,37265,,5.0,0,2016-04-18 07:00:00,177.4,6.1,,3.2,,1021.5,240.0,3.6
19621888,112,1,Education,32206,,6.0,3,2016-12-14 02:00:00,0.0,10.3,,9.4,,1019.6,170.0,2.1
5567462,122,1,Education,83043,1991.0,6.0,0,2016-07-23 21:00:00,278.5,21.0,,13.6,,1020.2,210.0,5.1
10245820,126,1,Education,21539,2004.0,5.0,0,2016-01-07 19:00:00,112.0,5.1,0.0,0.6,,996.0,260.0,7.7
12970258,121,1,Education,150318,1906.0,9.0,0,2016-04-19 22:00:00,508.5,8.3,0.0,5.7,,1031.1,90.0,6.2
14207615,115,1,Education,129716,1968.0,6.0,0,2016-06-03 06:00:00,452.0,9.2,,7.6,,1018.2,30.0,4.6
7789110,119,1,Education,91149,2007.0,7.0,3,2016-10-11 15:00:00,100.0,15.9,,6.6,,1021.6,60.0,2.6
19970329,111,1,Education,118338,1909.0,7.0,0,2016-12-26 11:00:00,325.9,8.0,,0.9,,1032.8,280.0,5.7
7640026,111,1,Education,118338,1909.0,7.0,0,2016-10-06 10:00:00,399.7,13.1,,4.2,,1026.4,60.0,6.2
3330139,121,1,Education,150318,1906.0,9.0,3,2016-05-05 00:00:00,375.8,7.5,0.0,-0.1,,1023.8,150.0,1.0
11008854,112,1,Education,32206,,6.0,0,2016-02-04 15:00:00,46.4,14.0,,8.5,,1024.9,290.0,6.2
20046091,112,1,Education,32206,,6.0,3,2016-12-29 04:00:00,0.0,-2.0,0.0,-2.4,,1038.5,50.0,1.0
18993100,106,1,Education,5374,,4.0,0,2016-11-21 08:00:00,4.0,7.0,,6.6,,990.4,60.0,5.1
19318042,122,1,Education,83043,1991.0,6.0,0,2016-12-02 23:00:00,232.5,6.6,,5.8,,1026.0,50.0,2.1
8634641,113,1,Education,100481,1958.0,9.0,3,2016-11-10 17:00:00,50.0,7.3,0.0,4.5,,1007.6,270.0,3.6
18875440,124,1,Education,38319,1900.0,6.0,0,2016-11-17 03:00:00,15.2,8.2,,6.5,,1008.6,230.0,3.6
15719144,117,1,Education,15489,2004.0,4.0,0,2016-07-27 10:00:00,58.1,18.8,,16.4,,1015.2,230.0,5.7
10763197,117,1,Education,15489,2004.0,4.0,3,2016-01-26 18:00:00,50.0,11.1,,10.0,,1012.0,210.0,10.8
3984487,123,1,Education,61204,1989.0,6.0,0,2016-05-28 06:00:00,100.2,11.4,,9.3,,1016.5,40.0,3.1
4832889,124,1,Education,38319,1900.0,6.0,0,2016-06-27 15:00:00,67.7,20.7,,10.0,,1018.4,310.0,4.6
5835694,114,1,Education,139683,1958.0,13.0,0,2016-08-02 13:00:00,893.8,20.5,,18.5,,1010.1,230.0,6.2
3423448,124,1,Education,38319,1900.0,6.0,0,2016-05-08 08:00:00,41.8,19.0,0.0,10.9,,1007.6,90.0,3.1
2525928,114,1,Education,139683,1958.0,13.0,0,2016-04-06 09:00:00,833.5,10.0,,7.9,,1006.6,250.0,7.2
4460347,123,1,Education,61204,1989.0,6.0,0,2016-06-14 06:00:00,110.3,13.9,,13.7,,997.4,230.0,3.1
14548854,117,1,Education,15489,2004.0,4.0,0,2016-06-15 15:00:00,69.5,16.5,,13.5,,996.9,190.0,4.1
19595865,112,1,Education,32206,,6.0,3,2016-12-13 04:00:00,0.0,8.7,,8.3,,1020.4,180.0,2.6
8335754,106,1,Education,5374,,4.0,3,2016-10-31 02:00:00,0.0,10.4,,10.1,,1028.3,40.0,1.5
8285332,126,1,Education,21539,2004.0,5.0,0,2016-10-29 07:00:00,127.4,13.1,,11.5,,1035.5,320.0,1.0
16528199,119,1,Education,91149,2007.0,7.0,0,2016-08-25 15:00:00,785.1,27.2,,18.7,,1014.2,310.0,2.1
14827244,121,1,Education,150318,1906.0,9.0,3,2016-06-25 11:00:00,300.0,17.6,,10.0,,1016.6,260.0,3.1
20106098,117,1,Education,15489,2004.0,4.0,3,2016-12-31 07:00:00,70.0,4.2,,4.1,,1033.0,230.0,3.6
7862717,113,1,Education,100481,1958.0,9.0,0,2016-10-14 05:00:00,327.5,10.0,,8.0,,,60.0,1.5
